c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
37, 0, DATE '1990-01-01', 0.00, NULL, 19.30, NULL, NULL, NULL
38, 0, DATE '1990-02-01', 0.00, NULL, 30.13, NULL, NULL, NULL
39, 0, DATE '1990-03-01', 0.00, NULL, 52.06, NULL, NULL, NULL
40, 0, DATE '1990-04-01', 0.00, NULL, 52.06, NULL, NULL, NULL
41, 0, DATE '1990-05-01', 0.00, NULL, 52.06, NULL, NULL, NULL
42, 0, DATE '1990-06-01', 0.00, NULL, 54.86, NULL, NULL, NULL
43, 0, DATE '1990-07-01', 0.00, NULL, 69.75, NULL, NULL, NULL
44, 0, DATE '1990-08-01', 0.00, NULL, 74.00, NULL, NULL, NULL
45, 0, DATE '1990-09-01', 0.00, NULL, 86.13, NULL, NULL, NULL
46, 0, DATE '1990-10-01', 0.00, NULL, 91.38, NULL, NULL, NULL
47, 0, DATE '1990-11-01', 0.00, NULL, 118.47, NULL, NULL, NULL
48, 0, DATE '1990-12-01', 0.00, NULL, 125.68, NULL, NULL, NULL
49, 0, DATE '1991-01-01', 0.00, NULL, 175.30, NULL, NULL, NULL
50, 0, DATE '1991-02-01', 0.00, NULL, 226.07, NULL, NULL, NULL
51, 0, DATE '1991-03-01', 0.00, NULL, 241.78, NULL, NULL, NULL
52, 0, DATE '1991-04-01', 0.00, 51000.00, 1360.00, 51000.01, NULL, 170.00
53, 0, DATE '1991-05-01', 0.00, 51000.00, 1360.00, 51000.01, NULL, 170.00
54, 0, DATE '1991-06-01', 0.00, 51000.00, 1360.00, 51000.01, NULL, 170.00
55, 0, DATE '1991-07-01', 0.00, 51000.00, 1360.00, 51000.01, NULL, 170.00
56, 0, DATE '1991-08-01', 0.00, 51000.00, 1360.00, 51000.01, NULL, 170.00
57, 0, DATE '1991-09-01', 0.00, 126000.60, 3360.02, 126000.61, NULL, 420.00
58, 0, DATE '1991-10-01', 0.00, 126000.60, 3360.02, 126000.61, NULL, 420.00
59, 0, DATE '1991-11-01', 0.00, 126000.60, 3360.02, 126000.61, NULL, 420.00
60, 0, DATE '1991-12-01', 0.00, 126000.60, 3360.02, 126000.61, NULL, 420.00
61, 0, DATE '1992-01-01', 0.00, 276978.83, 7386.11, 276978.84, NULL, 923.26
62, 0, DATE '1992-02-01', 0.00, 276978.83, 7386.11, 276978.84, NULL, 923.26
63, 0, DATE '1992-03-01', 0.00, 276978.83, 7386.11, 276978.84, NULL, 923.26
64, 0, DATE '1992-04-01', 0.00, 276978.83, 7386.11, 276978.84, NULL, 923.26
65, 0, DATE '1992-05-01', 0.00, 638052.75, 17014.76, 638052.76, NULL, 2126.84
66, 0, DATE '1992-06-01', 0.00, 638052.75, 17014.76, 638052.76, NULL, 2126.84
67, 0, DATE '1992-07-01', 0.00, 638052.75, 17014.76, 638052.76, NULL, 2126.84
68, 0, DATE '1992-08-01', 0.00, 638052.75, 17014.76, 638052.76, NULL, 2126.84
69, 0, DATE '1992-09-01', 0.00, 1434259.00, 38246.95, 1434259.01, NULL, 4780.86
70, 0, DATE '1992-10-01', 0.00, 1434259.00, 38246.95, 1434259.01, NULL, 4780.86
71, 0, DATE '1992-11-01', 0.00, 1434259.00, 38246.95, 1434259.01, NULL, 4780.86
72, 0, DATE '1992-12-01', 0.00, 1434259.00, 38246.95, 1434259.01, NULL, 4780.86
73, 0, DATE '1993-01-01', 0.00, 3459616.29, 92256.54, 3459616.30, NULL, 11532.05
74, 0, DATE '1993-02-01', 0.00, 3459616.29, 92256.54, 3459616.30, NULL, 11532.05
75, 0, DATE '1993-03-01', 0.00, 4728257.59, 126087.01, 4728257.60, NULL, 15760.85
76, 0, DATE '1993-04-01', 0.00, 4728257.59, 126087.01, 4728257.60, NULL, 15760.85
77, 0, DATE '1993-05-01', 0.00, 9064419.69, 241718.13, 9064419.70, NULL, 30214.71
78, 0, DATE '1993-06-01', 0.00, 9064419.69, 241718.13, 9064419.70, NULL, 30214.71
79, 0, DATE '1993-07-01', 0.00, 12731793.25, 339514.87, 12731793.26, NULL, 42439.28
80, 0, DATE '1993-08-01', 0.00, 15183.93, 404.90, 15183.94, NULL, 50.60
81, 0, DATE '1993-09-01', 0.00, 25924.48, 691.31, 25924.49, NULL, 86.40
82, 0, DATE '1993-10-01', 0.00, 32449.67, 865.31, 32449.68, NULL, 108.15
83, 0, DATE '1993-11-01', 0.00, 40536.13, 1080.95, 40536.14, NULL, 135.10
84, 0, DATE '1993-12-01', 0.00, 50625.57, 1350.00, 50625.58, NULL, 168.72
85, 0, DATE '1994-01-01', 0.00, 88738.58, 2366.33, 88738.59, NULL, 295.74
86, 0, DATE '1994-02-01', 0.00, 115582.02, 3082.15, 115582.03, NULL, 385.19
87, 0, DATE '1994-03-01', 0.00, 162803.40, 4338.69, 162803.41, NULL, 540.01
88, 0, DATE '1994-04-01', 0.00, 231500.65, 6169.47, 231500.66, NULL, 767.87
89, 0, DATE '1994-05-01', 0.00, 333751.78, 8894.45, 333751.79, NULL, 1107.03
90, 0, DATE '1994-06-01', 0.00, 480865.00, 12815.00, 480865.01, NULL, 1595.00
91, 0, DATE '1994-07-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
92, 0, DATE '1994-08-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
93, 0, DATE '1994-09-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
94, 0, DATE '1994-10-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
95, 0, DATE '1994-11-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
96, 0, DATE '1994-12-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
97, 0, DATE '1995-01-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
98, 0, DATE '1995-02-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
99, 0, DATE '1995-03-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
100, 0, DATE '1995-04-01', 0.00, 174.86, 4.66, 174.87, NULL, 0.58
101, 0, DATE '1995-05-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
102, 0, DATE '1995-06-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
103, 0, DATE '1995-07-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
104, 0, DATE '1995-08-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
105, 0, DATE '1995-09-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
106, 0, DATE '1995-10-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
107, 0, DATE '1995-11-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
108, 0, DATE '1995-12-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
109, 0, DATE '1996-01-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
110, 0, DATE '1996-02-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
111, 0, DATE '1996-03-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
112, 0, DATE '1996-04-01', 0.00, 249.80, 6.66, 249.81, NULL, 0.83
113, 0, DATE '1996-05-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
114, 0, DATE '1996-06-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
115, 0, DATE '1996-07-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
116, 0, DATE '1996-08-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
117, 0, DATE '1996-09-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
118, 0, DATE '1996-10-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
119, 0, DATE '1996-11-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
120, 0, DATE '1996-12-01', 0.00, 287.27, 7.66, 287.28, NULL, 0.95
121, 0, DATE '1997-01-01', 0.00, 287.27, 7.67, 287.28, NULL, 0.95
122, 0, DATE '1997-02-01', 0.00, 287.27, 7.67, 287.28, NULL, 0.95
123, 0, DATE '1997-03-01', 0.00, 287.27, 7.67, 287.28, NULL, 0.95
124, 0, DATE '1997-04-01', 0.00, 287.27, 7.67, 287.28, NULL, 0.95
125, 0, DATE '1997-05-01', 0.00, 287.27, 7.67, 287.28, NULL, 0.95
126, 0, DATE '1997-06-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
127, 0, DATE '1997-07-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
128, 0, DATE '1997-08-01', 0.00, 309.56, 8.25, 309.57, NULL, 1.02
