c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
1402, 0, DATE '2013-04-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1403, 0, DATE '2013-05-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1404, 0, DATE '2013-06-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1405, 0, DATE '2013-07-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1406, 0, DATE '2013-08-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1407, 0, DATE '2013-09-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1408, 0, DATE '2013-10-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1409, 0, DATE '2013-11-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1410, 0, DATE '2013-12-01', 1090.43, 80.00, 1090.44, 50.00, 872.34, 1235.91, 678.00
1411, 0, DATE '2014-01-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1412, 0, DATE '2014-02-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1413, 0, DATE '2014-03-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1414, 0, DATE '2014-04-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1415, 0, DATE '2014-05-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1416, 0, DATE '2014-06-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1417, 0, DATE '2014-07-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1418, 0, DATE '2014-08-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1419, 0, DATE '2014-09-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1420, 0, DATE '2014-10-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1421, 0, DATE '2014-11-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1422, 0, DATE '2014-12-01', 1151.06, 80.00, 1151.07, 50.00, 920.85, 1304.63, 724.00
1423, 0, DATE '2015-01-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1431, 0, DATE '2015-02-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1432, 0, DATE '2015-03-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1433, 0, DATE '2015-04-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1434, 0, DATE '2015-05-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1435, 0, DATE '2015-06-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1436, 0, DATE '2015-07-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1437, 0, DATE '2015-08-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1438, 0, DATE '2015-09-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1439, 0, DATE '2015-10-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1440, 0, DATE '2015-11-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1441, 0, DATE '2015-12-01', 1222.77, 80.00, NULL, 50.00, 978.22, 1385.91, 788.00
1455, 0, DATE '2016-01-01', 1360.70, 80.00, NULL, 50.00, 1088.56, 1542.24, 880.00
